Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2,Pressure PRED (bar),OriginalIndex,Fold,Replicate
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.165,45,0.835,7.27007,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,7.2925415,897,3,3
co2,124-38-9,m-xylene,108-38-3,0.3139,60,0.6860999999999999,52.4,C(=O)=O,CC1=CC(=CC=C1)C,49.30449,201,3,3
co2,124-38-9,dimethyl-ether,115-10-6,0.482,20,0.518,24.13,C(=O)=O,COC,24.950607,424,3,3
co2,124-38-9,NMP,872-50-4,0.211,0,0.7889999999999999,8.7,C(=O)=O,CN1CCCC1=O,8.716997,990,3,3
co2,124-38-9,ethanol,64-17-5,0.86,25,0.14,59.7,C(=O)=O,CCO,62.8304,287,3,3
co2,124-38-9,n-butanol,71-36-3,0.0538999999999999,30,0.9461,9.6,C(=O)=O,CCCCO,8.88382,575,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.359,25,0.641,20.0,C(=O)=O,C1COCCO1,20.441183,829,3,3
co2,124-38-9,ethyl-acetate,141-78-6,0.5078,50,0.4921999999999999,36.7,C(=O)=O,CCOC(=O)C,47.275112,407,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.355,0,0.645,17.732,C(=O)=O,CC1COC(=O)O1,21.504639,1068,3,3
co2,124-38-9,2-butanol,78-92-2,0.5398,35,0.4602,61.8,C(=O)=O,CCC(C)O,61.448807,628,3,3
co2,124-38-9,NMP,872-50-4,0.1094999999999999,40,0.8905000000000001,10.12,C(=O)=O,CN1CCCC1=O,10.207121,1013,3,3
co2,124-38-9,methanol,67-56-1,0.3494,25,0.6506000000000001,40.19,C(=O)=O,CO,45.723534,1031,3,3
co2,124-38-9,acetone,67-64-1,0.41,30,0.5900000000000001,23.2,C(=O)=O,CC(=O)C,32.704857,52,3,3
co2,124-38-9,acetone,67-64-1,0.6,30,0.4,35.2,C(=O)=O,CC(=O)C,45.235577,54,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.6156,40,0.3843999999999999,47.611,C(=O)=O,CCOC(=O)CCC(=O)OCC,47.023026,947,3,3
co2,124-38-9,chloroform,67-66-3,0.5540999999999999,50,0.4459000000000001,55.25,C(=O)=O,C(Cl)(Cl)Cl,57.156647,182,3,3
co2,124-38-9,propanol,71-23-8,0.1729,30,0.8271,26.4,C(=O)=O,CCCO,24.122652,553,3,3
co2,124-38-9,2-butanol,78-92-2,0.2883,35,0.7117,39.6,C(=O)=O,CCC(C)O,39.75489,626,3,3
co2,124-38-9,DMSO,67-68-5,0.5411,45,0.4589,85.2,C(=O)=O,CS(=O)C,59.977203,137,3,3
co2,124-38-9,n-butanol,71-36-3,0.3939,40,0.6061,60.9,C(=O)=O,CCCCO,59.479053,598,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.643,0,0.357,30.803,C(=O)=O,CC1COC(=O)O1,30.977016,1074,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.485,0,0.515,25.331,C(=O)=O,CC1COC(=O)O1,26.604082,1071,3,3
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0621,30,0.9379,2.16734,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,0.68873787,892,3,3
co2,124-38-9,DMSO,67-68-5,0.2311,25,0.7689,30.1,C(=O)=O,CS(=O)C,21.616154,123,3,3
co2,124-38-9,DMF,68-12-2,0.3693999999999999,21,0.6306,24.5,C(=O)=O,CN(C)C=O,30.253736,143,3,3
co2,124-38-9,DMF,68-12-2,0.4,40,0.6,40.1,C(=O)=O,CN(C)C=O,46.176636,151,3,3
co2,124-38-9,1-hexanol,111-27-3,0.2974,20,0.7026,31.5,C(=O)=O,CCCCCCO,29.818516,650,3,3
co2,124-38-9,ethyl-acetate,141-78-6,0.5788,50,0.4212,44.5,C(=O)=O,CCOC(=O)C,54.228523,408,3,3
co2,124-38-9,dimethyl-acetamide,127-19-5,0.624,60,0.376,79.6,C(=O)=O,CC(=O)N(C)C,74.65508,354,3,3
co2,124-38-9,n-butanol,71-36-3,0.1761,20,0.8239,22.6,C(=O)=O,CCCCO,23.05036,569,3,3
co2,124-38-9,4-formylmorpholine,4394-85-8,0.369,25,0.631,29.5,C(=O)=O,C1COCCN1C=O,24.519787,783,3,3
co2,124-38-9,dimethyl-carbonate,616-38-6,0.6701,25,0.3298999999999999,44.587,C(=O)=O,COC(=O)OC,42.51032,317,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.9117,40,0.0882999999999999,71.4,C(=O)=O,C1COCCO1,74.203766,871,3,3
co2,124-38-9,ethanol,64-17-5,0.7069,30,0.2931,62.6,C(=O)=O,CCO,67.433495,294,3,3
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3175,45,0.6825,38.874,C(=O)=O,CCOCCO,40.989952,775,3,3
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0911,45,0.9089,6.84,C(=O)=O,COC(=O)OC,6.8866844,324,3,3
co2,124-38-9,n-hexane,110-54-3,0.91,20,0.0899999999999999,50.7,C(=O)=O,CCCCCC,54.38896,472,3,3
co2,124-38-9,DMF,68-12-2,0.7723,21,0.2277,48.5,C(=O)=O,CN(C)C=O,51.33172,148,3,3
co2,124-38-9,methanol,67-56-1,0.0291,25,0.9709,5.08,C(=O)=O,CO,4.138813,1025,3,3
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2741,45,0.7259,22.465,C(=O)=O,COC(=O)OC,24.083023,329,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.0796,26,0.9204,4.851,C(=O)=O,CCOC(=O)CCC(=O)OCC,4.607685,917,3,3
co2,124-38-9,DMF,68-12-2,0.8626999999999999,21,0.1373000000000001,50.4,C(=O)=O,CN(C)C=O,54.722927,149,3,3
co2,124-38-9,2-methoxyethanol,109-86-4,0.2339,45,0.7661,35.783,C(=O)=O,COCCO,33.689507,738,3,3
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.755,40,0.245,72.4,C(=O)=O,CCN1CCCC1=O,62.781006,390,3,3
co2,124-38-9,o-xylene,95-47-6,0.823,40,0.177,73.4,C(=O)=O,CC1=CC=CC=C1C,71.58223,214,3,3
co2,124-38-9,2-methoxyethanol,109-86-4,0.3754,25,0.6246,35.913,C(=O)=O,COCCO,37.91427,715,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.6668000000000001,40,0.3331999999999999,49.7,C(=O)=O,C1COCCO1,52.031265,864,3,3
co2,124-38-9,phenol,108-95-2,0.0797,55,0.9203,20.3,C(=O)=O,C1=CC=C(C=C1)O,17.662792,1,3,3
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.897,60,0.1029999999999999,125.7,C(=O)=O,CCN1CCCC1=O,98.08103,404,3,3
co2,124-38-9,2-butanol,78-92-2,0.0542999999999999,45,0.9457,10.5,C(=O)=O,CCC(C)O,10.035721,637,3,3
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1479,40,0.8521,6.462,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,7.0176315,975,3,3
co2,124-38-9,m-xylene,108-38-3,0.6154999999999999,60,0.3845,91.8,C(=O)=O,CC1=CC(=CC=C1)C,78.17343,204,3,3
co2,124-38-9,NMP,872-50-4,0.138,15,0.862,8.0,C(=O)=O,CN1CCCC1=O,8.581089,997,3,3
co2,124-38-9,diethyl-acetamide,685-91-6,0.264,40,0.736,21.4,C(=O)=O,CCN(CC)C(=O)C,19.666378,361,3,3
co2,124-38-9,acetonitrile,75-05-8,0.838,55,0.162,89.9,C(=O)=O,CC#N,94.02098,106,3,3
co2,124-38-9,n-hexane,110-54-3,0.708,25,0.292,46.5,C(=O)=O,CCCCCC,47.886055,475,3,3
co2,124-38-9,n-hexane,110-54-3,0.81,20,0.1899999999999999,46.1,C(=O)=O,CCCCCC,49.243164,471,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.1322,40,0.8678,13.0,C(=O)=O,C1COCCO1,10.007172,857,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.284,0,0.716,14.996,C(=O)=O,CC1COC(=O)O1,17.765053,1067,3,3
co2,124-38-9,2-butanol,78-92-2,0.6219,35,0.3781,65.9,C(=O)=O,CCC(C)O,64.18213,629,3,3
co2,124-38-9,acetonitrile,75-05-8,0.184,55,0.8160000000000001,23.9,C(=O)=O,CC#N,24.390182,97,3,3
co2,124-38-9,2-butanone,78-93-3,0.231,25,0.769,12.76,C(=O)=O,CCC(=O)C,15.638296,67,3,3
co2,124-38-9,ethanol,64-17-5,0.364,25,0.636,43.7,C(=O)=O,CCO,45.180473,281,3,3
co2,124-38-9,propanol,71-23-8,0.2867,40,0.7133,47.9,C(=O)=O,CCCO,43.46284,563,3,3
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.2739999999999999,60,0.726,26.82,C(=O)=O,COCCOCCOCCO,25.277157,886,3,3
co2,124-38-9,toluene,108-88-3,0.502,35,0.498,45.0,C(=O)=O,CC1=CC=CC=C1,48.441895,508,3,3
co2,124-38-9,sulfolane,126-33-0,0.0113339,40,0.9886661,1.218,C(=O)=O,C1CCS(=O)(=O)C1,2.9692993,1048,3,3
co2,124-38-9,dimethyl-carbonate,616-38-6,0.9758,35,0.0242,75.2,C(=O)=O,COC(=O)OC,74.67951,322,3,3
co2,124-38-9,benzene,71-43-2,0.602,20,0.398,38.9,C(=O)=O,C1=CC=CC=C1,43.245148,444,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.296,25,0.704,16.1,C(=O)=O,C1COCCO1,16.601696,828,3,3
co2,124-38-9,p-xylene,106-42-3,0.1329,40,0.8671,15.0,C(=O)=O,CC1=CC=C(C=C1)C,16.973923,223,3,3
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1249,35,0.8751,13.165,C(=O)=O,CCOCCO,12.81377,756,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.8051999999999999,30,0.1948,53.6,C(=O)=O,C1COCCO1,54.11637,851,3,3
co2,124-38-9,sulfolane,126-33-0,0.5589999999999999,25,0.441,63.9,C(=O)=O,C1CCS(=O)(=O)C1,49.71872,1047,3,3
co2,124-38-9,2-butanol,78-92-2,0.0847,45,0.9153,16.1,C(=O)=O,CCC(C)O,14.723034,638,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.0902999999999999,25,0.9097,6.901,C(=O)=O,CC1COC(=O)O1,8.300121,1077,3,3
co2,124-38-9,methanol,67-56-1,0.7494,25,0.2506,57.34,C(=O)=O,CO,64.90811,1035,3,3
co2,124-38-9,ethanol,64-17-5,0.5987,40,0.4013,73.4,C(=O)=O,CCO,75.975845,298,3,3
co2,124-38-9,chloroform,67-66-3,0.238,40,0.762,22.71,C(=O)=O,C(Cl)(Cl)Cl,22.288315,170,3,3
co2,124-38-9,n-butanol,71-36-3,0.3193,40,0.6807000000000001,50.3,C(=O)=O,CCCCO,50.50106,596,3,3
co2,124-38-9,acetonitrile,75-05-8,0.58,55,0.42,75.6,C(=O)=O,CC#N,74.91943,102,3,3
co2,124-38-9,diethyl-acetamide,685-91-6,0.991,40,0.009,82.2,C(=O)=O,CCN(CC)C(=O)C,81.82179,372,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.5382557609999999,26,0.461744239,32.797,C(=O)=O,CCOC(=O)CCC(=O)OCC,30.558264,928,3,3
co2,124-38-9,1-4-dioxane,123-91-1,0.1907999999999999,30,0.8092,11.2,C(=O)=O,C1COCCO1,12.175276,839,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.0424,26,0.9576,2.584,C(=O)=O,CCOC(=O)CCC(=O)OCC,1.9005604,915,3,3
co2,124-38-9,DMSO,67-68-5,0.0438999999999999,45,0.9561,10.1,C(=O)=O,CS(=O)C,6.9713154,133,3,3
co2,124-38-9,THF,109-99-9,0.8576999999999999,60,0.1423000000000001,83.3,C(=O)=O,C1CCOC1,93.6366,268,3,3
co2,124-38-9,p-xylene,106-42-3,0.7707999999999999,60,0.2292,88.7,C(=O)=O,CC1=CC=C(C=C1)C,89.50079,236,3,3
co2,124-38-9,NMP,872-50-4,0.0819999999999999,40,0.918,7.18,C(=O)=O,CN1CCCC1=O,7.867508,1010,3,3
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.346,60,0.6539999999999999,35.5,C(=O)=O,CCN1CCCC1=O,41.850983,397,3,3
co2,124-38-9,1-hexanol,111-27-3,0.5549000000000001,40,0.4450999999999999,75.9,C(=O)=O,CCCCCCO,63.256622,659,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.5353,40,0.4647,42.401,C(=O)=O,CCOC(=O)CCC(=O)OCC,40.22246,946,3,3
co2,124-38-9,sulfolane,126-33-0,0.0647664,40,0.9352336,7.329,C(=O)=O,C1CCS(=O)(=O)C1,8.292789,1052,3,3
co2,124-38-9,DMSO,67-68-5,0.6004,45,0.3995999999999999,90.4,C(=O)=O,CS(=O)C,63.89846,138,3,3
co2,124-38-9,dimethyl-ether,115-10-6,0.353,40,0.647,27.58,C(=O)=O,COC,27.26652,438,3,3
co2,124-38-9,2-methoxyethanol,109-86-4,0.3547999999999999,45,0.6452,54.271,C(=O)=O,COCCO,49.314617,742,3,3
co2,124-38-9,dimethyl-ether,115-10-6,0.516,30,0.484,31.03,C(=O)=O,COC,33.135315,432,3,3
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.1558,60,0.8442000000000001,8.44443,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,8.637669,900,3,3
co2,124-38-9,dimethyl-ether,115-10-6,0.135,20,0.865,9.65,C(=O)=O,COC,8.244251,422,3,3
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.318,60,0.6819999999999999,32.02,C(=O)=O,COCCOCCOCCO,30.218641,887,3,3
co2,124-38-9,DMSO,67-68-5,0.3937,45,0.6063000000000001,70.4,C(=O)=O,CS(=O)C,48.318726,136,3,3
co2,124-38-9,2-methoxyethanol,109-86-4,0.2494,35,0.7505999999999999,30.911,C(=O)=O,COCCO,30.701471,724,3,3
co2,124-38-9,1-hexanol,111-27-3,0.6548,40,0.3451999999999999,81.7,C(=O)=O,CCCCCCO,67.305664,660,3,3
co2,124-38-9,NMP,872-50-4,0.0864161,25,0.9135839,6.2,C(=O)=O,CN1CCCC1=O,6.7419834,1004,3,3
co2,124-38-9,cyclohexane,110-82-7,0.561,20,0.4389999999999999,45.1,C(=O)=O,C1CCCCC1,42.0547,15,3,3
co2,124-38-9,ethanol,64-17-5,0.954,25,0.0459999999999999,62.2,C(=O)=O,CCO,63.758595,290,3,3
co2,124-38-9,acetonitrile,75-05-8,0.396,35,0.604,35.9,C(=O)=O,CC#N,40.75244,88,3,3
co2,124-38-9,n-butanol,71-36-3,0.424,40,0.5760000000000001,64.1,C(=O)=O,CCCCO,62.56492,600,3,3
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0139999999999999,25,0.986,0.736,C(=O)=O,COC(=O)OC,-0.58154297,307,3,3
co2,124-38-9,phenol,108-95-2,0.1163,65,0.8836999999999999,30.3,C(=O)=O,C1=CC=C(C=C1)O,28.727144,6,3,3
co2,124-38-9,NMP,872-50-4,0.4529999999999999,0,0.547,17.6,C(=O)=O,CN1CCCC1=O,17.09619,993,3,3
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9833,60,0.0167,99.0,C(=O)=O,COCCOC,104.72537,706,3,3
co2,124-38-9,DMSO,67-68-5,0.2507,45,0.7493000000000001,50.0,C(=O)=O,CS(=O)C,33.440372,134,3,3
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1646999999999999,26,0.8353,6.043,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,5.953909,956,3,3
co2,124-38-9,toluene,108-88-3,0.903,35,0.0969999999999999,69.1,C(=O)=O,CC1=CC=CC=C1,70.87364,512,3,3
co2,124-38-9,benzene,71-43-2,0.8029999999999999,35,0.197,62.1,C(=O)=O,C1=CC=CC=C1,66.38614,461,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.280985361,26,0.7190146390000001,17.121,C(=O)=O,CCOC(=O)CCC(=O)OCC,14.5468235,923,3,3
co2,124-38-9,n-butanol,71-36-3,0.1424,40,0.8576,23.4,C(=O)=O,CCCCO,25.643703,591,3,3
co2,124-38-9,phenol,108-95-2,0.2025,55,0.7975,51.0,C(=O)=O,C1=CC=C(C=C1)O,41.98458,3,3,3
co2,124-38-9,2-butanol,78-92-2,0.7249,35,0.2751,69.0,C(=O)=O,CCC(C)O,68.36142,631,3,3
co2,124-38-9,THF,109-99-9,0.542,40,0.4579999999999999,40.13,C(=O)=O,C1CCOC1,46.571434,247,3,3
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5649000000000001,40,0.4350999999999999,20.5,C(=O)=O,COCCOC,34.932167,684,3,3
co2,124-38-9,acetonitrile,75-05-8,0.888,55,0.1119999999999999,92.9,C(=O)=O,CC#N,96.33478,107,3,3
co2,124-38-9,ethanol,64-17-5,0.1315,20,0.8685,16.7,C(=O)=O,CCO,16.001844,272,3,3
co2,124-38-9,diethyl-acetamide,685-91-6,0.607,60,0.393,68.9,C(=O)=O,CCN(CC)C(=O)C,65.903694,377,3,3
co2,124-38-9,DMF,68-12-2,0.1691,21,0.8309,10.3,C(=O)=O,CN(C)C=O,14.794563,140,3,3
co2,124-38-9,m-xylene,108-38-3,0.3038,60,0.6961999999999999,49.1,C(=O)=O,CC1=CC(=CC=C1)C,48.029827,200,3,3
co2,124-38-9,gamma-butyrolactone,96-48-0,0.261,20,0.739,21.1,C(=O)=O,C1CC(=O)OC1,19.979454,800,3,3
co2,124-38-9,propanol,71-23-8,0.1442,40,0.8558,25.4,C(=O)=O,CCCO,23.531027,561,3,3
co2,124-38-9,ethanol,64-17-5,0.4922999999999999,50,0.5077,77.2,C(=O)=O,CCO,76.213455,302,3,3
co2,124-38-9,m-xylene,108-38-3,0.2139,40,0.7861,26.8,C(=O)=O,CC1=CC(=CC=C1)C,26.68433,187,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.0542,40,0.9458,5.19,C(=O)=O,CC1COC(=O)O1,6.510607,1085,3,3
co2,124-38-9,2-butanone,78-93-3,0.511,25,0.489,33.19,C(=O)=O,CCC(=O)C,33.20132,72,3,3
co2,124-38-9,o-xylene,95-47-6,0.7317,60,0.2683,100.5,C(=O)=O,CC1=CC=CC=C1C,85.796,219,3,3
co2,124-38-9,DMSO,67-68-5,0.0666,25,0.9334,10.3,C(=O)=O,CS(=O)C,6.834446,121,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.1131,25,0.8869,8.823,C(=O)=O,CC1COC(=O)O1,11.088032,1078,3,3
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8029999999999999,25,0.197,61.26,C(=O)=O,C1COCCN1C=O,51.934875,785,3,3
co2,124-38-9,1-pentanol,71-41-0,0.3832,20,0.6168,42.0,C(=O)=O,CCCCCO,39.213997,668,3,3
co2,124-38-9,n-butanol,71-36-3,0.0883999999999999,20,0.9116,12.3,C(=O)=O,CCCCO,11.26309,568,3,3
co2,124-38-9,n-butanol,71-36-3,0.6693000000000001,40,0.3306999999999999,79.6,C(=O)=O,CCCCO,75.78935,607,3,3
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.054,60,0.946,2.96882,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,2.3425121,898,3,3
co2,124-38-9,1-hexanol,111-27-3,0.9654,30,0.0345999999999999,67.0,C(=O)=O,CCCCCCO,68.84613,656,3,3
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.228,40,0.772,21.08,C(=O)=O,COCCOCCOCCO,13.995815,874,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.633804897,26,0.366195103,39.619,C(=O)=O,CCOC(=O)CCC(=O)OCC,37.52295,930,3,3
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2007,35,0.7993,21.147,C(=O)=O,CCOCCO,22.769434,758,3,3
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2151,25,0.7848999999999999,18.018,C(=O)=O,CCOCCO,20.117249,746,3,3
co2,124-38-9,n-butanol,71-36-3,0.6406999999999999,40,0.3593,77.7,C(=O)=O,CCCCO,74.74878,606,3,3
co2,124-38-9,chloroform,67-66-3,0.8906999999999999,40,0.1093,75.25,C(=O)=O,C(Cl)(Cl)Cl,74.19772,177,3,3
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.3879999999999999,40,0.6120000000000001,34.3,C(=O)=O,COCCOCCOCCO,25.97337,876,3,3
co2,124-38-9,4-formylmorpholine,4394-85-8,0.00422,40,0.99578,0.382,C(=O)=O,C1COCCN1C=O,0.32395172,793,3,3
co2,124-38-9,2-butanol,78-92-2,0.5152,45,0.4848,66.9,C(=O)=O,CCC(C)O,69.46295,643,3,3
co2,124-38-9,n-hexane,110-54-3,0.91,35,0.0899999999999999,66.5,C(=O)=O,CCCCCC,70.22432,487,3,3
co2,124-38-9,ethanol,64-17-5,0.4922999999999999,30,0.5077,55.7,C(=O)=O,CCO,59.499428,292,3,3
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1073,25,0.8927,8.987,C(=O)=O,CCOCCO,8.896095,744,3,3
co2,124-38-9,ethanol,64-17-5,0.487,20,0.5129999999999999,46.2,C(=O)=O,CCO,50.605484,276,3,3
co2,124-38-9,n-butanol,71-36-3,0.0322,40,0.9678,5.7,C(=O)=O,CCCCO,7.9335117,588,3,3
co2,124-38-9,m-xylene,108-38-3,0.3645,40,0.6355,46.3,C(=O)=O,CC1=CC(=CC=C1)C,41.551994,190,3,3
co2,124-38-9,n-butanol,71-36-3,0.4222999999999999,40,0.5777000000000001,63.6,C(=O)=O,CCCCO,62.41314,599,3,3
co2,124-38-9,n-butanol,71-36-3,0.5363,40,0.4637,72.3,C(=O)=O,CCCCO,70.60246,604,3,3
co2,124-38-9,NMP,872-50-4,0.174,0,0.8260000000000001,6.6,C(=O)=O,CN1CCCC1=O,7.5558376,989,3,3
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.091,60,0.909,8.0,C(=O)=O,COCCOCCOCCO,6.6686726,883,3,3
co2,124-38-9,methanol,67-56-1,0.2087999999999999,25,0.7912,28.38,C(=O)=O,CO,29.89426,1029,3,3
co2,124-38-9,1-pentanol,71-41-0,0.4583,20,0.5417000000000001,47.4,C(=O)=O,CCCCCO,43.56827,669,3,3
co2,124-38-9,1-hexanol,111-27-3,0.6703,20,0.3297,53.6,C(=O)=O,CCCCCCO,48.45115,652,3,3
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.586,25,0.414,20.0,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,21.475067,907,3,3
co2,124-38-9,2-butanone,78-93-3,0.57077214,40,0.42922786,33.9,C(=O)=O,CCC(=O)C,49.220726,75,3,3
co2,124-38-9,4-formylmorpholine,4394-85-8,0.294,40,0.706,32.4,C(=O)=O,C1COCCN1C=O,27.369078,796,3,3
co2,124-38-9,benzene,71-43-2,0.71,40,0.29,62.8,C(=O)=O,C1=CC=CC=C1,66.782814,465,3,3
co2,124-38-9,2-butanol,78-92-2,0.0412,25,0.9588,7.4,C(=O)=O,CCC(C)O,5.584507,611,3,3
co2,124-38-9,dimethyl-ether,115-10-6,0.191,40,0.8089999999999999,18.34,C(=O)=O,COC,15.19799,437,3,3
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,25,0.2929999999999999,49.2,C(=O)=O,CCCCCCC,47.836357,525,3,3
co2,124-38-9,diethyl-acetamide,685-91-6,0.8640000000000001,60,0.1359999999999999,106.0,C(=O)=O,CCN(CC)C(=O)C,94.096176,380,3,3
co2,124-38-9,gamma-butyrolactone,96-48-0,0.493,30,0.507,49.4,C(=O)=O,C1CC(=O)OC1,43.180748,813,3,3
co2,124-38-9,n-hexane,110-54-3,0.708,40,0.292,58.9,C(=O)=O,CCCCCC,61.895054,490,3,3
co2,124-38-9,benzene,71-43-2,0.908,30,0.092,61.5,C(=O)=O,C1=CC=CC=C1,65.51204,457,3,3
co2,124-38-9,ethanol,64-17-5,0.7069,40,0.2931,75.6,C(=O)=O,CCO,79.781586,299,3,3
co2,124-38-9,cyclohexane,110-82-7,0.945,20,0.055,52.4,C(=O)=O,C1CCCCC1,56.810585,20,3,3
co2,124-38-9,dimethyl-acetamide,127-19-5,0.7090000000000001,60,0.2909999999999999,90.6,C(=O)=O,CC(=O)N(C)C,82.158104,355,3,3
co2,124-38-9,NMP,872-50-4,0.46,15,0.54,25.7,C(=O)=O,CN1CCCC1=O,24.96863,1003,3,3
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.6339,40,0.3661,27.678,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,27.688526,983,3,3
co2,124-38-9,propanol,71-23-8,0.0492,20,0.9508,7.4,C(=O)=O,CCCO,5.225994,543,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.4826,40,0.5174000000000001,37.326,C(=O)=O,CCOC(=O)CCC(=O)OCC,35.45044,945,3,3
co2,124-38-9,ethyl-acetate,141-78-6,0.9176,60,0.0823999999999999,97.3,C(=O)=O,CCOC(=O)C,99.527336,420,3,3
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.8340000000000001,40,0.1659999999999999,79.6,C(=O)=O,CCN1CCCC1=O,69.5015,391,3,3
co2,124-38-9,2-butanol,78-92-2,0.3295,45,0.6705,49.2,C(=O)=O,CCC(C)O,50.89431,641,3,3
co2,124-38-9,m-xylene,108-38-3,0.0441999999999999,40,0.9558,7.0,C(=O)=O,CC1=CC(=CC=C1)C,8.028454,185,3,3
co2,124-38-9,n-butanol,71-36-3,0.4265,30,0.5735,55.1,C(=O)=O,CCCCO,54.720085,581,3,3
co2,124-38-9,propanol,71-23-8,0.4181,20,0.5819,45.2,C(=O)=O,CCCO,43.27788,547,3,3
co2,124-38-9,propylene-carbonate,108-32-7,0.228,0,0.772,11.652,C(=O)=O,CC1COC(=O)O1,14.8109455,1066,3,3
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0243,26,0.9757,0.891,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,1.1154861,950,3,3
co2,124-38-9,acetone,67-64-1,0.604,25,0.396,35.0,C(=O)=O,CC(=O)C,41.211887,47,3,3
co2,124-38-9,diethyl-succinate,123-25-1,0.1567,26,0.8432999999999999,9.547,C(=O)=O,CCOC(=O)CCC(=O)OCC,8.758287,921,3,3
co2,124-38-9,ethyl-acetate,141-78-6,0.8946999999999999,60,0.1053,94.4,C(=O)=O,CCOC(=O)C,97.410095,419,3,3
co2,124-38-9,ethanol,64-17-5,0.5870000000000001,25,0.4129999999999999,54.9,C(=O)=O,CCO,58.60667,283,3,3
co2,124-38-9,ethyl-acetate,141-78-6,0.6664,50,0.3336,53.6,C(=O)=O,CCOC(=O)C,62.102386,409,3,3
co2,124-38-9,acetone,67-64-1,0.9,40,0.0999999999999999,68.6,C(=O)=O,CC(=O)C,75.74325,63,3,3
co2,124-38-9,1-pentanol,71-41-0,0.596,20,0.404,52.3,C(=O)=O,CCCCCO,48.42551,670,3,3
