Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure COSMO (bar),SMILES 1,SMILES 2
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.3,25,0.7,18.14258243722,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.4,25,0.6,24.61146852085,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.5,25,0.5,31.25293888781,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.6,25,0.4,38.00881277361999,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.7,25,0.3,44.79292042034,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.8,25,0.2,51.49031837372,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.9,25,0.1,57.99133285707001,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.1,50,0.9,9.96153564858,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.2,50,0.8,20.14961960207,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.3,50,0.7,30.70044712471,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.4,50,0.6,41.5855991782,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.5,50,0.5,52.75072505465,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.6,50,0.4,64.10572114376,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.7,50,0.3,75.51662319138,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.8,50,0.2,86.80312774226,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-oxirane,106-89-8,0.9,50,0.1,97.78836257577,C(=O)=O,C1C(O1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.1,0,0.9,2.50867005411,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.2,0,0.8,5.20692465189,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.3,0,0.7,8.12075457416,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.4,0,0.6,11.27774494735,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.5,0,0.5,14.7046437097,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.6,0,0.4,18.42086533484,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.7,0,0.3,22.42382658994,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.8,0,0.2,26.6569422972,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.9,0,0.1,30.94219044042,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.1,25,0.9,4.7059972207,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.2,25,0.8,9.74953276441,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.3,25,0.7,15.17673373989,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.4,25,0.6,21.03504921704,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.5,25,0.5,27.37016347644,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.6,25,0.4,34.2147100438,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.7,25,0.3,41.56288705229,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.8,25,0.2,49.31498078974001,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.9,25,0.1,57.15955784092,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.1,50,0.9,8.039824705500001,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.2,50,0.8,16.62893079564,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.3,50,0.7,25.84585222256,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.4,50,0.6,35.76605622539,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.5,50,0.5,46.46176972717,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.6,50,0.4,57.98387614605,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.7,50,0.3,70.32131676154,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.8,50,0.2,83.31226705163999,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(chloromethyl)-benzene,100-44-7,0.9,50,0.1,96.45429472508,C(=O)=O,C1=CC=C(C=C1)CCl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.1,0,0.9,2.45519477593,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.2,0,0.8,5.09583080953,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.3,0,0.7,7.94994312353,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.4,0,0.6,11.04915984881,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.5,0,0.5,14.42722962023,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.6,0,0.4,18.1149338341,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.7,0,0.3,22.12651368727,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.8,0,0.2,26.42534149825,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.9,0,0.1,30.83856835303,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.1,25,0.9,4.586784456409999,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.2,25,0.8,9.50774165954,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.3,25,0.7,14.81296236741,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.4,25,0.6,20.55822177488,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.5,25,0.5,26.80289080028,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.6,25,0.4,33.60096288496,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.7,25,0.3,40.97715267736,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.8,25,0.2,48.86630427232,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.9,25,0.1,56.96170262541,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.1,50,0.9,7.809376560810001,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.2,50,0.8,16.17016298474,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.3,50,0.7,25.16597865933,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.4,50,0.6,34.88744128067,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.5,50,0.5,45.4308035921,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.6,50,0.4,56.88335999524001,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.7,50,0.3,69.28464177476,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.8,50,0.2,82.52789333421,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(dichloromethyl)-benzene,98-87-3,0.9,50,0.1,96.1121209438,C(=O)=O,C1=CC=C(C=C1)C(Cl)Cl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.1,0,0.9,2.38009071561,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.2,0,0.8,4.96364638862,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.3,0,0.7,7.81681033082,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.4,0,0.6,10.96896584012,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.5,0,0.5,14.44327704347,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.6,0,0.4,18.24658861661,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.7,0,0.3,22.35090476293,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.8,0,0.2,26.66120175019,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.9,0,0.1,30.96351292845,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.1,25,0.9,4.60358932632,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.2,25,0.8,9.496483388,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.3,25,0.7,14.8562535087,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.4,25,0.6,20.72946953535,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.5,25,0.5,27.15126985682,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.6,25,0.4,34.12861064143,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.7,25,0.3,41.60987464754,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.8,25,0.2,49.43226842074,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.9,25,0.1,57.23656678201,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.1,50,0.9,8.114322093890001,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.2,50,0.8,16.53183755715,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.3,50,0.7,25.69204723501,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.4,50,0.6,35.66344416254,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.5,50,0.5,46.49559624042001,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.6,50,0.4,58.19347902311,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.7,50,0.3,70.67128032625,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.8,50,0.2,83.67265826872999,C(=O)=O,C1CC1CCl
co2,124-38-9,(chloromethyl)cyclopropane,5911-08-0,0.9,50,0.1,96.6408925896,C(=O)=O,C1CC1CCl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.1,0,0.9,2.01976236873,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.2,0,0.8,4.25883286851,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.3,0,0.7,6.76549989922,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.4,0,0.6,9.59599123396,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.5,0,0.5,12.81714778629,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.6,0,0.4,16.50192468673,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.7,0,0.3,20.7112073711,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.8,0,0.2,25.4375086604,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.9,0,0.1,30.44562405957,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.1,25,0.9,3.87769401823,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.2,25,0.8,8.14079714831,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.3,25,0.7,12.88071662385,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.4,25,0.6,18.1929802167,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.5,25,0.5,24.18978795824,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.6,25,0.4,30.99156853993,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.7,25,0.3,38.69524119992,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.8,25,0.2,47.27844815877999,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.9,25,0.1,56.33125785668,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.1,50,0.9,6.76746787245,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.2,50,0.8,14.14034434533,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.3,50,0.7,22.2914228322,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.4,50,0.6,31.3701973517,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.5,50,0.5,41.55043345878,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.6,50,0.4,53.01591201931,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.7,50,0.3,65.90965215429,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.8,50,0.2,80.18378463448,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(dichloromethyl)dimethylchlorosilane,18171-59-0,0.9,50,0.1,95.18223395306,C(=O)=O,C[Si](C)(C(Cl)Cl)Cl
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.1,0,0.9,2.54699314998,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.2,0,0.8,5.26766189256,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.3,0,0.7,8.18610045938,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.4,0,0.6,11.32913867047,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.5,0,0.5,14.72493247929,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.6,0,0.4,18.39850162996,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.7,0,0.3,22.36007553456,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.8,0,0.2,26.5755845793,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.9,0,0.1,30.89195601759,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.1,25,0.9,4.75487803628,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.2,25,0.8,9.82213299212,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.3,25,0.7,15.24467619698,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.4,25,0.6,21.06958217621,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.5,25,0.5,27.34610878949,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.6,25,0.4,34.11786737586,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.7,25,0.3,41.40241241451999,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.8,25,0.2,49.13942841521,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.9,25,0.1,57.0584832626,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.1,50,0.9,8.0853064467,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.2,50,0.8,16.68542332752,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.3,50,0.7,25.87261630729,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.4,50,0.6,35.72335215711,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.5,50,0.5,46.31750652298,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.6,50,0.4,57.72567775373999,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.7,50,0.3,69.97612836998,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.8,50,0.2,82.97063536879999,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-(1-methyl-1-propenyl)benzene,768-00-3,0.9,50,0.1,96.26818627182,C(=O)=O,CC=C(C)C1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.1,0,0.9,2.53976965076,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.2,0,0.8,5.25988889047,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.3,0,0.7,8.18500737031,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.4,0,0.6,11.34154928776,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.5,0,0.5,14.75598469368,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.6,0,0.4,18.44941932835,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.7,0,0.3,22.42472425983,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.8,0,0.2,26.63667470826,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.9,0,0.1,30.92322787175,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.1,25,0.9,4.76333889403,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.2,25,0.8,9.84711067873,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.3,25,0.7,15.29538827586,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.4,25,0.6,21.15356966448,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.5,25,0.5,27.46684900244,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.6,25,0.4,34.2708318568,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.7,25,0.3,41.56929475746,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.8,25,0.2,49.28250909693,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.9,25,0.1,57.12739362663,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.1,50,0.9,8.13188087741,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.2,50,0.8,16.78438347763,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.3,50,0.7,26.03374904283,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.4,50,0.6,35.95234024543,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.5,50,0.5,46.61185476384,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.6,50,0.4,58.06826279166,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.7,50,0.3,70.32620363216,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.8,50,0.2,83.25613661174,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-1-propenylbenzene,637-50-3,0.9,50,0.1,96.40095765566,C(=O)=O,CC=CC1=CC=CC=C1
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.1,0,0.9,2.87354847365,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.2,0,0.8,5.92878608993,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.3,0,0.7,9.18715260458,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.4,0,0.6,12.67025505441,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.5,0,0.5,16.3957505395,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.6,0,0.4,20.36695884018,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.7,0,0.3,24.546365197,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.8,0,0.2,28.78451626983,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.9,0,0.1,32.61553866039,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.1,25,0.9,5.34911049941,C(=O)=O,CCCCCCCC=CC(=O)O
co2,124-38-9,(e)-2-decenoic-acid,334-49-6,0.2,25,0.8,11.02198660998,C(=O)=O,CCCCCCCC=CC(=O)O
